evaluation,train_loss
0,0.7826159466498825
1,0.7751157233945415
2,0.7656197748406907
3,0.602364898890263
4,0.6537872040156744
5,0.6297505836626208
6,0.5973071087418063
7,0.5973071087418059
8,0.5790664120399677
9,0.5734827511369307
10,0.5755902835364882
11,0.5751610961657186
12,0.5477052501093136
13,0.5752841197172232
14,0.5489753555809319
15,0.5474583766827503
16,0.5474583766827503
17,0.5569363276288255
18,0.5598619270807901
19,0.5579755981384674
20,0.5490861064931543
21,0.5514118672140491
22,0.5520526374228092
23,0.5757651793733235
24,0.5474583766827503
25,0.5474583766827503
26,0.5325406499827479
27,0.522570921302174
28,0.5952190263848719
29,0.5223202178301967
30,0.5528018743040635
31,0.5341183650949218
32,0.7929420180274823
33,0.5316726500026744
34,0.6493031271255958
35,0.5223202178301967
36,0.5220019297853813
37,0.5315084275342191
38,0.5242315583995868
39,0.5577818362218263
40,0.5222488189341401
41,0.8431954824505208
42,0.5234965528281124
43,0.6348201222292877
44,0.5224363354291983
45,0.6321363935689994
46,0.5325353383852427
47,0.7881465636182767
48,0.5247261406451188
49,0.525373050723566
50,0.522699072381335
51,0.8095641563695646
52,0.5226900885593063
53,0.6260515530506242
54,0.5215113612986991
55,0.8151667026858684
56,0.5249519730730945
57,0.5277273938098914
58,0.5229859895404628
59,0.8143837190970051
60,0.5234123897828075
61,0.6273833350779225
62,0.5227940262199604
63,0.8125867679004766
64,0.5230897764138926
65,0.6229121637981867
66,0.523608205310639
67,0.8117832044066464
68,0.5264570417718403
69,0.6243859815974349
70,0.5888115097663452
71,0.521775568738917
72,0.5268604309971404
73,0.5212764501328798
74,0.5229354181862212
75,0.5202057606811293
76,0.519903742831413
77,0.5197074026633007
78,0.5187796996137298
79,0.5207326866666296
80,0.5191412880266255
81,0.5217949807123885
82,0.5186602118964064
83,0.5170579329132976
84,0.5155134033746807
85,0.5150516177180073
86,0.5147699529802854
87,0.5141755169569897
88,0.5125043630372569
89,0.5115033458650278
90,0.5132993333777611
91,0.5117462847490557
92,0.5111846348115041
93,0.5113694877680038
94,0.5115303086797379
95,0.5113160405397945
96,0.5113679069812276
97,0.5106648268998905
98,0.5104789081985719
99,0.5135832275726414
100,0.5110929475491262
101,0.509311271182343
102,0.5075324003594738
103,0.507792611671366
104,0.5074786800158072
105,0.5071169225443115
106,0.5076638317926453
107,0.5072036979378495
108,0.5086475172060924
109,0.5071174934607641
110,0.5077747141275003
111,0.50679527694908
112,0.5044242625545914
113,0.503806541085613
114,0.5028765304966697
115,0.502329818653128
116,0.5025250009594656
117,0.5024284216481959
118,0.5017413980763864
119,0.5014466003267324
120,0.5011101028747543
121,0.5008814470270381
122,0.49992167784516917
123,0.4987901736463182
124,0.49785991418608355
125,0.49640238907298667
126,0.4954479293120408
127,0.49494627022702276
128,0.4939577227734662
129,0.49374203472636435
130,0.4929384784879362
131,0.49198333530517296
132,0.49201227136521924
133,0.49183942406438885
134,0.4912307941743828
135,0.49123133731879043
136,0.4914858265517516
137,0.49070669822697915
138,0.4900451054679401
139,0.49069517912807664
140,0.49027310228126875
141,0.4899420121302493
142,0.48944581280232685
143,0.4890760994212582
144,0.4885391462132755
145,0.4897205379275062
146,0.4887153945406037
147,0.4881720169652484
148,0.4862963311830088
149,0.48668561054650483
150,0.4866411924297167
151,0.4853902925172012
152,0.48470726410559806
153,0.48416875641570517
154,0.4841451049713705
155,0.48420446760812536
156,0.4844526243700105
157,0.4827346173707833
158,0.48213946310690975
159,0.4811664453367832
160,0.4807429628133619
161,0.4789621642126423
162,0.47764285477990315
163,0.47685508281903716
164,0.4761110015502123
165,0.47542351679265
166,0.4746723521258355
167,0.4746508910969116
168,0.47578426825926995
169,0.4752851313271979
170,0.47364177003596813
171,0.4723598613631102
172,0.47186443912847
173,0.4716534886234082
174,0.4715104689691659
175,0.4713254605484477
176,0.47179405319174156
177,0.471928098277386
178,0.4717859515759657
179,0.4715643397271487
180,0.47242330545716654
181,0.4714120851424094
182,0.4705370230625403
183,0.47007349863431264
184,0.4692533762020432
185,0.4684970842511277
186,0.46862879512398437
187,0.46835439612385066
188,0.46810797372731033
189,0.4681734047968865
190,0.46856574371388
191,0.4678253284816857
192,0.4680061113111961
193,0.4681218253231748
194,0.4680064019370867
195,0.46798796953285987
196,0.4686412485025526
197,0.4677635528317474
198,0.4678114467029028
199,0.4680239642722073
200,0.4684421650184104
201,0.46744857620755864
202,0.46697661312069344
203,0.46700416545136625
204,0.4668560239134119
205,0.46627565443276275
206,0.4660597679655188
207,0.4658594643079018
208,0.4660615731489841
209,0.46574857007034853
210,0.46562463018573086
211,0.46570417494359184
212,0.4656526987539765
213,0.4657521102728888
214,0.4656295975098016
215,0.46592319625290396
216,0.4652908961598702
217,0.4635475620737658
218,0.4649690687020739
219,0.463597163325243
220,0.4632695169619926
221,0.4629479552378435
222,0.46316821208566705
223,0.46329684136320587
224,0.46336952464905623
225,0.46295572399129914
226,0.4625619905008112
227,0.46322790685094967
228,0.46275325809782075
229,0.4625610586187034
230,0.4626342123171842
231,0.4625049767568973
232,0.46181504323509215
233,0.4615795659585811
234,0.4616200739718729
235,0.46211308634073134
236,0.46146589730390764
237,0.46123631721091674
238,0.4605713475411808
239,0.46047448036010546
240,0.4598822278121686
241,0.4599476003832292
242,0.4598053226749205
243,0.4591932401686959
244,0.4592869930429716
245,0.45929285814672244
246,0.45887998413916786
247,0.4585476109309312
248,0.45809068028162914
249,0.4571148670459055
250,0.45626110382763624
251,0.4558509415381655
252,0.4553998156146121
253,0.45513103288714296
254,0.45520730948694216
255,0.45480274281632516
256,0.45525495879121514
257,0.45475909134590775
258,0.4537707213466398
259,0.45375073811924244
260,0.4540122392422008
261,0.4538659571101539
262,0.45229743305183
263,0.4513697962585196
264,0.45015380233486063
265,0.4499443568766031
266,0.44926925979525884
267,0.4482998953895371
268,0.44769426972710563
269,0.44746683091844974
270,0.4474503051967964
271,0.4469490226604089
272,0.4469170731303675
273,0.4478019993025105
274,0.44773607700710305
275,0.4467022944175753
276,0.4459311716154258
277,0.4454973552896105
278,0.4465098996233578
279,0.44531649604929374
280,0.4455463307101145
281,0.4454422623678319
282,0.4450523661579186
283,0.4448097120329
284,0.4451220201019957
285,0.44489225862742604
286,0.44481853992544684
287,0.4449141664452924
288,0.44466161898798195
289,0.444863286071184
290,0.4448572270067696
291,0.4446521279124837
292,0.44506422312686905
293,0.44460164543734093
294,0.44474338990266293
295,0.44444973615231387
296,0.4446255320263778
297,0.44449347700911146
298,0.4448945842134025
299,0.44443269076896547
