evaluation,train_loss
0,0.7149715054855816
1,0.7149715054855816
2,0.6737339534158305
3,0.6737339534158302
4,0.6604302819662118
5,0.6604302819662121
6,0.6602577622437744
7,0.6616630442179905
8,0.6602577622437743
9,0.6616630442179906
10,0.6602577622437743
11,0.6574233580987284
12,0.6574233580987285
13,0.6815662857936559
14,0.6815662857936559
15,0.6574233580987283
16,0.6815662857936559
17,0.6574233580987284
18,0.6559197237181892
19,0.6559197237181892
20,0.6587469847443842
21,0.6587469847443842
22,0.6850816798702647
23,0.655919723718189
24,0.655618063672926
25,0.6581395711730078
26,0.6556180636729262
27,0.6583688426349257
28,0.6556180636729252
29,0.6947702768381848
30,0.6556787639310301
31,0.6629374959122384
32,0.6557642773355663
33,0.65985276610441
34,0.6556773728738456
35,0.6689121323020976
36,0.6556180636729253
37,0.6966634138386768
38,0.6556180636729253
39,0.6570828621996112
40,0.6559415171797954
41,0.6955548342847712
42,0.6556180636729255
43,0.668797210352635
44,0.6673793463053678
45,0.6556180636729253
46,0.6560218889115921
47,0.6556243306406752
48,0.6556433596243805
49,0.6556160627414637
50,0.6556014661343811
51,0.6558316209205676
52,0.6556014661343811
53,0.6556107799877071
54,0.6556010298105788
55,0.6556465627407607
56,0.6556003085169299
57,0.6556514389916835
58,0.6556003085169296
59,0.6558624016050966
60,0.6556016375576789
61,0.655598249983302
62,0.655989010357218
63,0.6556011809655605
64,0.6557871274425819
65,0.6556043670010432
66,0.6559849581185196
67,0.6555982499833023
68,0.6556033106844229
69,0.6555985000503183
70,0.6559804522918159
71,0.655598375560937
72,0.6557938039259745
73,0.6555985010116153
74,0.6559795329087282
75,0.655598846424393
76,0.6557940523195862
77,0.6556471014102522
78,0.6557291528294442
79,0.6556564696495463
80,0.6555977413688682
81,0.6555983059512379
82,0.6555974584835081
83,0.6555978833214787
84,0.6555974727381068
85,0.6555977928478943
86,0.6555974584835081
87,0.6555986475790917
88,0.6555974594437796
89,0.6555979052221642
90,0.6555974582963219
91,0.655597457606076
92,0.6555976968387747
93,0.6555974576060764
94,0.655597459825532
95,0.6555974719625999
96,0.6555975605025202
97,0.6555974572444024
98,0.6555975676344866
99,0.6555974560629494
100,0.6555988198450508
101,0.6555974563760136
102,0.6555979285896716
103,0.6555974560911816
104,0.6555974995479606
105,0.6555974572905253
106,0.655597756006431
107,0.655597456986043
108,0.6555976884360682
109,0.6555975264385026
110,0.6555974560545054
111,0.6555975438040439
112,0.6555974560726893
113,0.6555974578147158
114,0.6555974560561951
115,0.6555974563193017
116,0.6555974561224236
117,0.6555974576570697
118,0.6555974560601657
119,0.6555974565245611
120,0.6555974559993425
121,0.6555974563913992
122,0.6555974560167156
123,0.655597458161543
124,0.655597455999342
125,0.6555974628752927
126,0.6555974560014084
127,0.655597455978056
128,0.6555974635918375
129,0.6555974559760179
130,0.6555974577898853
131,0.6555974559721234
132,0.6555974561522458
133,0.6555974559606044
134,0.6555974582842349
135,0.655597455959665
136,0.655597462636764
137,0.6555974559596585
138,0.6555974566145158
139,0.655597455986092
140,0.6555974579842196
