evaluation,train_loss
0,0.6736665692027225
1,0.6736665692027223
2,0.6656743018179397
3,0.6656743018179399
4,0.6655922056277258
5,0.6655922056277256
6,0.6653817460184105
7,0.6679152520431734
8,0.6653817460184106
9,0.6679152520431734
10,0.6653817460184105
11,0.6655254097329237
12,0.6653817460184102
13,0.6731525104860335
14,0.6731525104860333
15,0.6653817460184106
16,0.6731525104860333
17,0.6653817460184106
18,0.6650738136816565
19,0.6650738136816565
20,0.6749253859312079
21,0.6749253859312079
22,0.7145587074758809
23,0.6650738136816566
24,0.6754741668812452
25,0.6650738136816566
26,0.6766084209773224
27,0.6651562549614825
28,0.715678944041583
29,0.6650961434157385
30,0.6650738136816563
31,0.6686541996893083
32,0.6650811380953509
33,0.665098570639674
34,0.6650837855644554
35,0.6651128553426872
36,0.6650740188901794
37,0.665127482334489
38,0.6650887103121835
39,0.6651557356589927
40,0.6650736463625534
41,0.6651257445707772
42,0.6650737979690731
43,0.6651532678294781
44,0.6650735740302507
45,0.6653182038858694
46,0.6650738059636868
47,0.6656714129627104
48,0.6650735740302505
49,0.6651843303830618
50,0.6650736403831136
51,0.665073663903261
52,0.6650735740302505
53,0.6651563554231396
54,0.6650735740302507
55,0.6657263993388906
56,0.665073594268783
57,0.6652398372924722
58,0.6652425101566056
59,0.6650735617837432
60,0.6650804806776837
61,0.6650735692968326
62,0.6650741049720836
63,0.6650735629778742
64,0.6650741010765755
65,0.6650735644325745
66,0.6650738550013435
67,0.6650736602527436
68,0.6650750754080458
69,0.6650735623721802
70,0.6650735707627434
71,0.6650735641540529
72,0.6650735646140041
73,0.6650735623691887
74,0.6650735759657265
75,0.6650735621851791
76,0.6650741444500299
77,0.6650735641300882
78,0.6650757666596869
79,0.6650735607563807
80,0.6650744394469152
81,0.6650735606754884
82,0.6650735613987889
83,0.6650735606754887
84,0.6650756771707331
85,0.6650735606754887
86,0.6650744464259284
87,0.6650735623706543
88,0.6650756778237057
89,0.6650735627793837
90,0.6650746287717295
91,0.6650740771903442
92,0.6650735610446371
93,0.6650736778614937
94,0.6650735607914261
95,0.6650735721447926
96,0.6650735605790393
97,0.6650735660146282
98,0.6650735605564514
99,0.6650735634069809
100,0.6650735605660414
101,0.6650735625111159
102,0.665073560562528
103,0.6650735679668205
104,0.6650735605554962
105,0.665073565412383
106,0.6650735605558808
107,0.665073560722605
108,0.6650735605563299
109,0.6650735675298891
110,0.6650735605551299
111,0.6650735605553189
112,0.6650735605561365
113,0.6650735605564325
114,0.6650735605593051
115,0.6650735605556438
116,0.6650735605551301
117,0.6650735675365691
118,0.6650735605593316
119,0.665073565563532
120,0.665073560556858
121,0.6650735630753375
122,0.6650735605551299
123,0.665073567301358
124,0.6650735606069639
125,0.6650735660879746
