evaluation,train_loss
0,0.6957689172200411
1,0.6602311392901355
2,0.6653824596480425
3,0.6547911263717285
4,0.6428661946296829
5,0.6599257711772889
6,0.6434657282058268
7,0.6478753367063058
8,0.6413740630998177
9,0.6445802551873884
10,0.6385896874506575
11,0.6441496039497532
12,0.6389121229203426
13,0.6374554637232749
14,0.6358891728930245
15,0.6341593169574852
16,0.6342153521533008
17,0.6368412562772353
18,0.634655615157062
19,0.6341904161538358
20,0.6341193707104971
21,0.6336195910153521
22,0.6336951517261317
23,0.6329824628281533
24,0.6330012857604103
25,0.6351755657801034
26,0.6377775247996066
27,0.6253924817687128
28,0.6284213819866032
29,0.6259364270807645
30,0.6302571468769357
31,0.6251550610388908
32,0.6226584835157801
33,0.6212423593278426
34,0.6222042708668883
35,0.6229609357142761
36,0.6201145177316053
37,0.6181289005056133
38,0.618184499224701
39,0.6196744899845135
40,0.6188034442654912
41,0.617110594451634
42,0.6176744594801453
43,0.6171105944516339
44,0.602762271732449
45,0.5898845938278733
46,0.5898845938278732
47,0.5807572343734525
48,0.5739848844070695
49,0.5739848844070694
50,0.5713980151106122
51,0.5668273814862752
52,0.5668273814862754
53,0.5670117526801923
54,0.567049926342857
55,0.5591561147862608
56,0.5538330415204689
57,0.5434963673360542
58,0.5215784438937915
59,0.5463006303453867
60,0.5213350809963663
61,0.5174062347294649
62,0.517629597831216
63,0.5146166493558303
64,0.5119742864072502
65,0.5122656468435602
66,0.5133050602718864
67,0.5101427473144898
68,0.5057119356745442
69,0.49288903279231233
70,0.4893991550316042
71,0.4970593712306742
72,0.49026819594106447
73,0.4893991550316043
74,0.4736948211313776
75,0.5242576326721217
76,0.47369482113137756
77,0.47437362017657647
78,0.4743427095054827
79,0.5242576326721217
80,0.47434270950548263
81,0.4779233225898123
82,0.4720143319507792
83,0.46858360868634746
84,0.46858360868634746
85,0.46858360868634746
86,0.4720143319507793
87,0.471868348594834
88,0.4200100176091273
89,0.41268438953704506
90,0.4217467342305831
91,0.4070748103832556
92,0.41132501568821506
93,0.40667852982619773
94,0.42604399442684254
95,0.4010538516526732
96,0.4129570172299252
97,0.4052336884430803
98,0.38824977474596783
99,0.39118844988459794
100,0.39044189368237897
101,0.38966216051632224
102,0.39159911011620574
103,0.39272986727354003
104,0.39052379407702426
105,0.38210514992801076
106,0.3979180619559193
107,0.37914350473982933
108,0.3831646356881091
109,0.3796244066891498
110,0.3805628167943234
111,0.38002460812685596
112,0.3795380272511806
113,0.3781526833420195
114,0.38071780080751133
115,0.3766065266614536
116,0.3799330900595634
117,0.37694589052235533
118,0.3794195286506943
119,0.3776674386644599
120,0.3786878401852922
121,0.3763025820917762
122,0.37742411497510303
123,0.3768700396450637
124,0.38082721615598586
125,0.37493950814887306
126,0.37984151490289486
127,0.3725974266082748
128,0.38052243629434424
129,0.3722744219463916
130,0.3705317164244926
131,0.36732877715554296
132,0.37685912826874396
133,0.3676498118992584
134,0.3733934950378192
135,0.3638261510472958
136,0.3673410203131333
137,0.3650873370736211
138,0.36696272514342915
139,0.3657431408812477
140,0.365971769733443
141,0.3626333633964664
142,0.3656178164175585
143,0.3661545591488086
144,0.36137874657596686
145,0.3615050493263922
146,0.3603550109113884
147,0.36492849348967416
148,0.3607617175517445
149,0.35574906720491883
150,0.35615379816050957
151,0.3603505535150447
152,0.3552487485535251
153,0.3542779942012066
154,0.3656779332745914
155,0.3561948678939955
156,0.36579933787071434
157,0.35488731671674056
158,0.3538041370779251
159,0.3562294789766944
160,0.35490929977703417
161,0.3489856341901554
162,0.34939944172050125
163,0.3486413823060535
164,0.35050692611348455
165,0.3517897677139394
166,0.35779269571796396
167,0.347731264539991
168,0.3509081977950556
169,0.3472561377152828
170,0.35069779198197026
171,0.3465569992343709
172,0.346806861027529
173,0.3458938822066693
174,0.34886318697723934
175,0.3472101885555731
176,0.35498670223415446
177,0.3454326555706007
178,0.3498328178789783
179,0.34452437312060874
180,0.35019286882044387
181,0.34384723760052777
182,0.35434516039758274
183,0.34449904056522734
184,0.3538668342277049
185,0.34466785979638104
186,0.34713019461862377
187,0.341229032447348
188,0.34279166482888374
189,0.34099907380005073
190,0.3423317041998358
191,0.34057674753900674
192,0.34147476964323054
193,0.3421648338325114
194,0.33939604452350114
195,0.3403526047342358
196,0.34048902072340237
197,0.34876035735113825
198,0.33984153601822475
199,0.337040157771503
200,0.3405682762388064
201,0.3363409567191966
202,0.3410605392400261
203,0.33405583819075096
204,0.3331356523080668
205,0.3430623383523896
206,0.3337359410545597
207,0.33828238100411245
208,0.3322383722912132
209,0.3284230363632435
210,0.32925455613553317
211,0.3289004321565511
212,0.3287778927919705
213,0.32855507819099855
214,0.3249567740390691
215,0.3297977948496386
216,0.3256048859468787
217,0.33012074072370085
218,0.32529107979765587
219,0.3199698128284995
220,0.3205919155909818
221,0.322905380494283
222,0.31715845581272445
223,0.317877709303433
224,0.31692870954755986
225,0.3170554674576545
226,0.3145231459647785
227,0.32176584628125693
228,0.31599347717515225
229,0.31472558900076836
230,0.3147792408063594
231,0.31563616849240045
232,0.31400405592113595
233,0.31533373897596656
234,0.3114915369809077
235,0.31588057305769657
236,0.3108056657202409
237,0.3143824562158466
238,0.31133840904738896
239,0.3111223756645083
240,0.31283062916186927
241,0.3150629320050929
242,0.31502066366431775
243,0.30837501709791953
244,0.31339380009649037
245,0.3066569829669444
246,0.3122159617826898
247,0.3050853002288863
248,0.30755644408326677
249,0.3044124764142218
250,0.30291956539393666
251,0.3019066059027684
252,0.3046723681870514
253,0.3021611657422424
254,0.31071470048730027
255,0.29860380932498964
256,0.29750183869800056
257,0.29898679468837736
258,0.2986257843021489
259,0.3002630683069985
260,0.29542763087954393
261,0.2940720851434284
262,0.29010355300359447
263,0.2916103455956826
264,0.2929279495620243
265,0.2936117976964816
266,0.29378058327484474
267,0.29147862333915264
268,0.2890895727377545
269,0.2942168516119677
270,0.2867578558081589
271,0.2834777044716535
272,0.28546217494144244
273,0.2831168800572407
274,0.28471468280495515
275,0.285125013202703
276,0.2823936591970774
277,0.2792154228625367
278,0.2817326451697257
