evaluation,train_loss
0,0.7016109791538759
1,0.7137895335053087
2,0.7642268589682781
3,0.6995838857682317
4,0.7079168185523078
5,0.7002139894397966
6,0.7007771051260973
7,0.6995838857682317
8,0.7037742229385529
9,0.7037742229385525
10,0.7050673297536217
11,0.7003849094213693
12,0.6950547530819349
13,0.6804063003683951
14,0.6743703834836912
15,0.6552362528747285
16,0.6552362528747285
17,0.6269670389176124
18,0.6244725662343187
19,0.623733157560334
20,0.652217312061154
21,0.6230535058846878
22,0.624963731670058
23,0.6500183736954406
24,0.6182746303840597
25,0.6182746303840597
26,0.6252256930959587
27,0.6252256930959585
28,0.6144460117432679
29,0.5938466001187853
30,0.5644079379618495
31,0.5830521533051177
32,0.5792636346247289
33,0.5451075413837547
34,0.5597015475829468
35,0.5447380986062207
36,0.5233995992823529
37,0.5371727254556917
38,0.5301927798422326
39,0.5002111712618691
40,0.5117502367083526
41,0.509698820872524
42,0.49332908998817004
43,0.4897766776570278
44,0.48372561587427193
45,0.4785453871667625
46,0.47985663287890484
47,0.48102611571604725
48,0.48568160891647943
49,0.4747272583779414
50,0.46480315739688055
51,0.4641861339590129
52,0.4603716810679622
53,0.46146151356897763
54,0.48025913846804297
55,0.4454449580549008
56,0.45015487737538057
57,0.4446627909228004
58,0.44282483831566877
59,0.4586519193912844
60,0.44282483831566877
61,0.4613369706876869
62,0.4399237357571564
63,0.4416420631370023
64,0.4383712062658444
65,0.4372423348051545
66,0.44073607870808235
67,0.44014007721076664
68,0.44599400205181405
69,0.4498045388441873
70,0.4253500832757358
71,0.4332292449836971
72,0.43400525937829
73,0.4245106896477971
74,0.4520994343141426
75,0.42604155680218414
76,0.4501473505279348
77,0.4269674834181799
78,0.42457704863380025
79,0.420124912683081
80,0.43642601791224744
81,0.4213354546425142
82,0.42776424816755704
83,0.43085239147267407
84,0.4135745070647118
85,0.4069284497758208
86,0.40391167575163456
87,0.4105790746564518
88,0.40417030390211656
89,0.41396396880937925
90,0.40575491611513215
91,0.4117320787334884
92,0.40678889493065856
93,0.3935767413104751
94,0.4000628041540524
95,0.39909408893775217
96,0.39180854465712855
97,0.3834433577485437
98,0.4065514292451504
99,0.387480928857373
100,0.3812546787891658
101,0.39127912401618453
102,0.38620177385807986
103,0.3889826922912336
104,0.3832088242567257
105,0.40765266461529176
106,0.38038299405527604
107,0.3861338068871036
108,0.3840497148840715
109,0.3919046746485556
110,0.38201015065576743
111,0.40535285369564206
112,0.38713445037988475
113,0.39580747541373923
114,0.38724357299190615
115,0.38424754143012285
116,0.37860819186606637
117,0.39467295247270573
118,0.37931880043252575
119,0.3911978131885622
120,0.3800737978836737
121,0.40387935556505516
122,0.3768799666138261
123,0.3828987642355825
124,0.37851492535930364
125,0.3869500083192601
126,0.3814658881029688
127,0.37307967563596783
128,0.38294654679783396
129,0.37505699283512806
130,0.38381317074894333
131,0.3734614723725546
132,0.3847329232744151
133,0.37665360868025033
134,0.4005457790564844
135,0.3780307131607233
136,0.3720435094880754
137,0.37254062308383523
138,0.3719664584114004
139,0.3720793669389615
140,0.37227976868097296
141,0.3715099212816417
142,0.372674071246522
143,0.37171941080698206
144,0.3708902801179419
145,0.370257731386284
146,0.36998025422763264
147,0.36981949689800575
148,0.3700791994180054
149,0.3696207388745848
150,0.3691928630479473
151,0.36905635770723483
152,0.3694970849392367
153,0.36928750235033164
154,0.3688045729454659
155,0.36843812890617667
156,0.368443287139963
157,0.36874886743615487
158,0.36776749395637964
159,0.36791777830066386
160,0.36766483861413396
161,0.3670775038064391
162,0.3665498084109089
163,0.3664252518224793
164,0.36611083194520927
165,0.36603054680337477
166,0.3655813211335658
167,0.3653158647303468
168,0.36507389661899486
169,0.3650417594139857
170,0.3655656435897648
171,0.3650428849156441
172,0.3648225371351241
173,0.3646479109881635
174,0.3643618139749627
175,0.3640929112908891
176,0.3641956910733948
177,0.36419898829587866
178,0.36386510750287065
179,0.3634596249582918
180,0.36314472076159515
181,0.3630727105450572
182,0.36266444518962987
183,0.36237545007415406
184,0.3620863060452782
185,0.36203388803184067
186,0.36244844193422526
187,0.3624671528746582
188,0.36109906819687865
189,0.3607602750540735
190,0.3605655709553803
191,0.3602176320561891
192,0.3599661355651794
193,0.3601535471590765
194,0.3600494827037075
195,0.35990717716544124
196,0.3600846401021641
197,0.35993138453014234
198,0.3598021262893849
199,0.3598029051007048
200,0.3603155163890686
201,0.3594053978998291
202,0.3586024632335144
203,0.3587627956336118
204,0.35847028660481894
205,0.35848098220169144
206,0.3585536992367871
207,0.35825505696348475
208,0.3580854122339824
209,0.3576019420223091
210,0.3574209566307099
211,0.35742781511359684
212,0.3575067016859688
213,0.3574387515846582
214,0.3574866825056981
215,0.3573083169004998
216,0.35719606170321
217,0.3568282713881805
218,0.35680890751562255
219,0.35662996675152553
