evaluation,train_loss
0,0.6376487048317347
1,0.649003959742275
2,0.6391627530725418
3,0.6271250427099143
4,0.6296100310846493
5,0.6395888077076413
6,0.6238310274861268
7,0.636351208436133
8,0.6268165519719041
9,0.6204147054866781
10,0.6230922267518517
11,0.6498599729680774
12,0.61427902257521
13,0.6121638588800072
14,0.6147596209829705
15,0.6112847955400317
16,0.6116830254197329
17,0.6365616363514713
18,0.6112847955400318
19,0.5749105845845671
20,0.5267102725812924
21,0.5633717668577423
22,0.5616045807812421
23,0.47919893988369394
24,0.4895395800931837
25,0.49091499113006093
26,0.4579736202214289
27,0.4628487800377032
28,0.4583925209752491
29,0.47570226465807597
30,0.44870291424255937
31,0.4570504573593184
32,0.45482324563717397
33,0.42824247104372165
34,0.41639877913553325
35,0.4181635256238907
36,0.4102308894346353
37,0.4328233441238825
38,0.4163439967967522
39,0.43846004290694535
40,0.4130297341727596
41,0.4120694923231178
42,0.4024132641467763
43,0.4045382453144417
44,0.40278996475958156
45,0.3983626344441297
46,0.3984169286800476
47,0.39740367805322135
48,0.41697398652644185
49,0.398818466586601
50,0.3927429141996033
51,0.4199868982615256
52,0.3974425349262754
53,0.397661520308161
54,0.40299706308113886
55,0.3951158243721397
56,0.39265471809221775
57,0.40752424594240083
58,0.40160127742835866
59,0.4161589917702016
60,0.3896157940885268
61,0.39230148742410065
62,0.3895623254248933
63,0.3891896797179726
64,0.3897408833726154
65,0.3892332858499372
66,0.389235573288256
67,0.39002941639103356
68,0.3877173022667515
69,0.38705865456080585
70,0.38470020154865986
71,0.3834314802940478
72,0.38254332331682245
73,0.3811837268424638
74,0.3804178164120646
75,0.37950898881796524
76,0.37943580306372154
77,0.37892715618916933
78,0.3779512934883205
79,0.37775163872891354
80,0.37729740955690555
81,0.3774106591881153
82,0.37731302086872676
83,0.376926489112607
84,0.3769861599700095
85,0.3771520909882908
86,0.3762177444424785
87,0.37561816614174237
88,0.3752706684769171
89,0.3762416942097185
90,0.3755194224888831
91,0.3744444135860161
92,0.37389072793618966
93,0.3732960476145763
94,0.3727444676649963
95,0.37232012181991064
96,0.3721332012951503
97,0.37215435333432784
98,0.3724375861049891
99,0.37099657413644604
100,0.3708181444169342
101,0.37055512236178306
102,0.3702834225536941
103,0.3697938514952889
104,0.3702044017165352
105,0.36954093538973876
106,0.36931242256692426
107,0.3692625700075305
108,0.37007218359165583
109,0.36927234267100045
110,0.36819772529481937
111,0.3676215863578555
112,0.3671499988471121
113,0.3671422943177372
114,0.367444479193324
115,0.3670277378235988
116,0.3673569748848557
117,0.3669589462384335
118,0.3666293934434977
119,0.3667084607783691
120,0.36644302808902857
121,0.36598614451409067
122,0.36560424346770243
123,0.3653941995411017
124,0.3650142363928639
125,0.3648453231659865
126,0.3646789123745373
127,0.3641681086052693
128,0.3637871157614292
129,0.36408089999757104
130,0.36405502408760615
131,0.36322241943515426
132,0.36285691431944356
133,0.3629867843856762
134,0.3632094914255693
135,0.3619805315558084
136,0.36149414038050126
137,0.36155374271162577
138,0.36158977743154413
139,0.3608743748513275
140,0.36137703686299383
141,0.3609984578346516
142,0.36021330348086283
143,0.3601486844707642
144,0.35987563861725885
145,0.35985470654723634
146,0.3592778138979966
147,0.35889569135115185
148,0.3584712518150013
149,0.3580000871032308
150,0.357501833024845
151,0.3571978026942339
152,0.3566223244639796
153,0.356343235557881
154,0.35574699328759296
155,0.35536375619001753
156,0.35493479354127544
157,0.3548341042310364
158,0.35461736020242945
159,0.3548603074624888
160,0.3546300952629693
161,0.3545771907905455
162,0.354335964442312
163,0.3537193936705682
164,0.3531481737272187
165,0.3527316184829754
166,0.3523641106364055
167,0.3520903016173927
168,0.3514479552548258
169,0.35074054725690385
