     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
      4096,       170,         0,   0.154,pymatching,24918450185d1e9c8453971e41f93a14b262c85ccfee8d7fb620d0e0c995f78e,"{""basis"":""x"",""d"":7,""noise_model"":""uniform_circuit_level"",""p"":0.007,""rounds"":7}",
      3072,       281,         0,   0.062,pymatching,d533021797ba66292dc833ab0e461c08c4a35be81aba77cd1de77a06145f1c75,"{""basis"":""x"",""d"":5,""noise_model"":""uniform_circuit_level"",""p"":0.01,""rounds"":5}",
      6144,         6,         0,   0.171,pymatching,5d84e63ae58ac8f38a4f71635acf8331f914499fac7161a0b5e56811dcddd0a1,"{""basis"":""x"",""d"":9,""noise_model"":""uniform_circuit_level"",""p"":0.003,""rounds"":9}",
         1,         0,         0,   0.014,pymatching,5e0bec0ba8456badf12056e49ef4193791e6a4d413d8c51fa30382634bb1a48b,"{""basis"":""x"",""d"":11,""noise_model"":""uniform_circuit_level"",""p"":0.009,""rounds"":11}",
      1024,         4,         0,   0.081,pymatching,feb98696aa4ad3a23e46527256fbbb6784603de330dd724864ce9f7de766b036,"{""basis"":""x"",""d"":11,""noise_model"":""uniform_circuit_level"",""p"":0.004,""rounds"":11}",
      1024,       121,         0,   0.203,pymatching,4da77e174bc983aba06b5651e9c4c90af2ccaf56ccd8af6bb1a8c7eb414670bf,"{""basis"":""x"",""d"":9,""noise_model"":""uniform_circuit_level"",""p"":0.009,""rounds"":9}",
      2048,        41,         0,   0.153,pymatching,c7b75972613e5b900fdfb489425f813afbcfe23ec899a41234d8dae02222d8e5,"{""basis"":""x"",""d"":9,""noise_model"":""uniform_circuit_level"",""p"":0.006,""rounds"":9}",
      2048,       175,         0,   0.093,pymatching,9e600874bceba8de7b5c3f55d92dddab6ad7bf51816a8d4c3ab51be0d5637a7e,"{""basis"":""x"",""d"":7,""noise_model"":""uniform_circuit_level"",""p"":0.009,""rounds"":7}",
      2048,       126,         0,   0.123,pymatching,ddf8d5b16cb4b3bce6befd7596513546c4ce1d0712e53b70017211cee8df4fc8,"{""basis"":""x"",""d"":7,""noise_model"":""uniform_circuit_level"",""p"":0.008,""rounds"":7}",
      3072,         0,         0,   0.127,pymatching,d6061c9a594b6110f0d2d218d441ba6e898e4b528bde72e8fb66bfdffdda4374,"{""basis"":""x"",""d"":11,""noise_model"":""uniform_circuit_level"",""p"":0.002,""rounds"":11}",
      1024,        85,         0,   0.035,pymatching,d533021797ba66292dc833ab0e461c08c4a35be81aba77cd1de77a06145f1c75,"{""basis"":""x"",""d"":5,""noise_model"":""uniform_circuit_level"",""p"":0.01,""rounds"":5}",
      2048,        17,         0,   0.119,pymatching,6e6bec8ca339b8550e6f2eba9f8a33ef4ef47ba7ef939b79d75c0e5e31b0bbac,"{""basis"":""x"",""d"":9,""noise_model"":""uniform_circuit_level"",""p"":0.005,""rounds"":9}",
      2048,         1,         0,   0.124,pymatching,b6e3714279fa4d6e0b5096a25a7c87ca9bb12204811c2c9990504be90ed24c04,"{""basis"":""x"",""d"":11,""noise_model"":""uniform_circuit_level"",""p"":0.003,""rounds"":11}",
      1024,         5,         0,   0.183,pymatching,f3a091660a611f168dd4a4bd065f91cd837106abdaefcac2d7cb8a869adb4d79,"{""basis"":""x"",""d"":11,""noise_model"":""uniform_circuit_level"",""p"":0.005,""rounds"":11}",
      1024,       119,         0,   0.056,pymatching,fccb812034ee42df7afa39fc6c1763d86d1cac585d1b0d18a3339a815c08c1be,"{""basis"":""x"",""d"":7,""noise_model"":""uniform_circuit_level"",""p"":0.01,""rounds"":7}",
     72704,        85,         0,   0.198,pymatching,5421e47e40b5a866af7dad35bef44e199e15580f398adce2d348c23b9c0c211e,"{""basis"":""x"",""d"":5,""noise_model"":""uniform_circuit_level"",""p"":0.002,""rounds"":5}",
     29696,        99,         0,   0.203,pymatching,7d3cf676ebef7d67d22f079bbb024d619820a9b36d4aeba2571e25c6475beec2,"{""basis"":""x"",""d"":5,""noise_model"":""uniform_circuit_level"",""p"":0.003,""rounds"":5}",
      1024,        80,         0,   0.153,pymatching,7dd46c0f29033955b68917ac8d260b9c051dc7c241bd51f3eb76164ba74c3e3d,"{""basis"":""x"",""d"":9,""noise_model"":""uniform_circuit_level"",""p"":0.008,""rounds"":9}",
      1024,        23,         0,   0.132,pymatching,45816d18bb74d46b4443e25c255fe762e8f1de8891efbc6154ee1effa997a4e2,"{""basis"":""x"",""d"":11,""noise_model"":""uniform_circuit_level"",""p"":0.006,""rounds"":11}",
      1024,        42,         0,   0.189,pymatching,27239e2e2b17d04ffe944f09984743883980bb18e6c0b02bf96fe37093e8e0f7,"{""basis"":""x"",""d"":11,""noise_model"":""uniform_circuit_level"",""p"":0.007,""rounds"":11}",
       273,        39,         0,   0.052,pymatching,eee48c1f857df97e7026016d2f4a2bc73d958a746dd2b269e7159a58fa06ccdb,"{""basis"":""x"",""d"":9,""noise_model"":""uniform_circuit_level"",""p"":0.01,""rounds"":9}",
      1024,        78,         0,   0.328,pymatching,a670e09bc59b67483313750c8c4f1ff5ca7e63b0b623f7eb8de7e43fa4daa790,"{""basis"":""x"",""d"":11,""noise_model"":""uniform_circuit_level"",""p"":0.008,""rounds"":11}",
      3345,         2,         0,   0.011,pymatching,5421e47e40b5a866af7dad35bef44e199e15580f398adce2d348c23b9c0c211e,"{""basis"":""x"",""d"":5,""noise_model"":""uniform_circuit_level"",""p"":0.002,""rounds"":5}",
       272,        39,         0,   0.088,pymatching,5e0bec0ba8456badf12056e49ef4193791e6a4d413d8c51fa30382634bb1a48b,"{""basis"":""x"",""d"":11,""noise_model"":""uniform_circuit_level"",""p"":0.009,""rounds"":11}",
     24576,        11,         0,   0.211,pymatching,b08a90a8414aa481066f6c8ac46091933c365f96cae099b0d1c7d0e396ad549b,"{""basis"":""x"",""d"":7,""noise_model"":""uniform_circuit_level"",""p"":0.002,""rounds"":7}",
      1024,       138,         0,   0.058,pymatching,fccb812034ee42df7afa39fc6c1763d86d1cac585d1b0d18a3339a815c08c1be,"{""basis"":""x"",""d"":7,""noise_model"":""uniform_circuit_level"",""p"":0.01,""rounds"":7}",
      3072,        11,         0,   0.171,pymatching,91cad48bbd330408f2ba5dbc3d4cdac8471bb9d85fde1ae6c47cc13e5d637eb7,"{""basis"":""x"",""d"":9,""noise_model"":""uniform_circuit_level"",""p"":0.004,""rounds"":9}",
      2048,         4,         0,   0.016,pymatching,5421e47e40b5a866af7dad35bef44e199e15580f398adce2d348c23b9c0c211e,"{""basis"":""x"",""d"":5,""noise_model"":""uniform_circuit_level"",""p"":0.002,""rounds"":5}",
         1,         0,         0,   0.011,pymatching,e56cec38225b8569872a021cb6a10916c1c789475a800be536e4d153f7c2923d,"{""basis"":""x"",""d"":11,""noise_model"":""uniform_circuit_level"",""p"":0.01,""rounds"":11}",
     10240,       134,         0,   0.214,pymatching,6c8e43be256e1cf874168eed27dfea60bdc99d0ced560e90b2ebee334294c26d,"{""basis"":""x"",""d"":7,""noise_model"":""uniform_circuit_level"",""p"":0.005,""rounds"":7}",
      6144,         8,         0,   0.026,pymatching,5421e47e40b5a866af7dad35bef44e199e15580f398adce2d348c23b9c0c211e,"{""basis"":""x"",""d"":5,""noise_model"":""uniform_circuit_level"",""p"":0.002,""rounds"":5}",
      2048,        16,         0,   0.114,pymatching,6e6bec8ca339b8550e6f2eba9f8a33ef4ef47ba7ef939b79d75c0e5e31b0bbac,"{""basis"":""x"",""d"":9,""noise_model"":""uniform_circuit_level"",""p"":0.005,""rounds"":9}",
      2048,         1,         0,   0.114,pymatching,b6e3714279fa4d6e0b5096a25a7c87ca9bb12204811c2c9990504be90ed24c04,"{""basis"":""x"",""d"":11,""noise_model"":""uniform_circuit_level"",""p"":0.003,""rounds"":11}",
     16384,        37,         0,   0.211,pymatching,f7e3de3b06e5aadce656c492ff4ba2d0b132644351eb98adfb57780e8f8a1c1e,"{""basis"":""x"",""d"":7,""noise_model"":""uniform_circuit_level"",""p"":0.003,""rounds"":7}",
     12288,        54,         0,   0.217,pymatching,b395a9fd9a8f637b062b534b0490e6e1974fa969ebe0fa53e58dfb67772fd236,"{""basis"":""x"",""d"":7,""noise_model"":""uniform_circuit_level"",""p"":0.004,""rounds"":7}",
      1024,       133,         0,   0.057,pymatching,fccb812034ee42df7afa39fc6c1763d86d1cac585d1b0d18a3339a815c08c1be,"{""basis"":""x"",""d"":7,""noise_model"":""uniform_circuit_level"",""p"":0.01,""rounds"":7}",
      3072,       293,         0,   0.138,pymatching,9e600874bceba8de7b5c3f55d92dddab6ad7bf51816a8d4c3ab51be0d5637a7e,"{""basis"":""x"",""d"":7,""noise_model"":""uniform_circuit_level"",""p"":0.009,""rounds"":7}",
      4096,         3,         0,   0.027,pymatching,5421e47e40b5a866af7dad35bef44e199e15580f398adce2d348c23b9c0c211e,"{""basis"":""x"",""d"":5,""noise_model"":""uniform_circuit_level"",""p"":0.002,""rounds"":5}",
      2048,         2,         0,   0.161,pymatching,feb98696aa4ad3a23e46527256fbbb6784603de330dd724864ce9f7de766b036,"{""basis"":""x"",""d"":11,""noise_model"":""uniform_circuit_level"",""p"":0.004,""rounds"":11}",
      4096,         1,         0,   0.150,pymatching,d6061c9a594b6110f0d2d218d441ba6e898e4b528bde72e8fb66bfdffdda4374,"{""basis"":""x"",""d"":11,""noise_model"":""uniform_circuit_level"",""p"":0.002,""rounds"":11}",
      2048,        76,         0,   0.195,pymatching,133d067ab721cd389207b5b2251ee6d284f57bbc6307f09815334cf7809fa703,"{""basis"":""x"",""d"":9,""noise_model"":""uniform_circuit_level"",""p"":0.007,""rounds"":9}",
      7168,       177,         0,   0.207,pymatching,810db267e7d91bfdafc1a30cdcbcf7fc1238a78024593ba231cf15d61807b958,"{""basis"":""x"",""d"":7,""noise_model"":""uniform_circuit_level"",""p"":0.006,""rounds"":7}",
      1024,         7,         0,   0.151,pymatching,f3a091660a611f168dd4a4bd065f91cd837106abdaefcac2d7cb8a869adb4d79,"{""basis"":""x"",""d"":11,""noise_model"":""uniform_circuit_level"",""p"":0.005,""rounds"":11}",
     12288,         0,         0,   0.213,pymatching,ca470c04f47291fdaf50f630e0b7e3f20ce47c7459de027d1a7f5d8a910df65c,"{""basis"":""x"",""d"":9,""noise_model"":""uniform_circuit_level"",""p"":0.002,""rounds"":9}",
       272,        46,         0,   0.080,pymatching,e56cec38225b8569872a021cb6a10916c1c789475a800be536e4d153f7c2923d,"{""basis"":""x"",""d"":11,""noise_model"":""uniform_circuit_level"",""p"":0.01,""rounds"":11}",
      1024,        26,         0,   0.131,pymatching,45816d18bb74d46b4443e25c255fe762e8f1de8891efbc6154ee1effa997a4e2,"{""basis"":""x"",""d"":11,""noise_model"":""uniform_circuit_level"",""p"":0.006,""rounds"":11}",
     11264,        11,         0,   0.040,pymatching,5421e47e40b5a866af7dad35bef44e199e15580f398adce2d348c23b9c0c211e,"{""basis"":""x"",""d"":5,""noise_model"":""uniform_circuit_level"",""p"":0.002,""rounds"":5}",
      1024,       112,         0,   0.196,pymatching,4da77e174bc983aba06b5651e9c4c90af2ccaf56ccd8af6bb1a8c7eb414670bf,"{""basis"":""x"",""d"":9,""noise_model"":""uniform_circuit_level"",""p"":0.009,""rounds"":9}",
      1297,         3,         0,   0.013,pymatching,b08a90a8414aa481066f6c8ac46091933c365f96cae099b0d1c7d0e396ad549b,"{""basis"":""x"",""d"":7,""noise_model"":""uniform_circuit_level"",""p"":0.002,""rounds"":7}",
      6144,       260,         0,   0.216,pymatching,24918450185d1e9c8453971e41f93a14b262c85ccfee8d7fb620d0e0c995f78e,"{""basis"":""x"",""d"":7,""noise_model"":""uniform_circuit_level"",""p"":0.007,""rounds"":7}",
      3072,       195,         0,   0.189,pymatching,ddf8d5b16cb4b3bce6befd7596513546c4ce1d0712e53b70017211cee8df4fc8,"{""basis"":""x"",""d"":7,""noise_model"":""uniform_circuit_level"",""p"":0.008,""rounds"":7}",
      2048,         1,         0,   0.016,pymatching,b08a90a8414aa481066f6c8ac46091933c365f96cae099b0d1c7d0e396ad549b,"{""basis"":""x"",""d"":7,""noise_model"":""uniform_circuit_level"",""p"":0.002,""rounds"":7}",
      8192,         4,         0,   0.222,pymatching,5d84e63ae58ac8f38a4f71635acf8331f914499fac7161a0b5e56811dcddd0a1,"{""basis"":""x"",""d"":9,""noise_model"":""uniform_circuit_level"",""p"":0.003,""rounds"":9}",
      2048,        47,         0,   0.214,pymatching,c7b75972613e5b900fdfb489425f813afbcfe23ec899a41234d8dae02222d8e5,"{""basis"":""x"",""d"":9,""noise_model"":""uniform_circuit_level"",""p"":0.006,""rounds"":9}",
      1024,        61,         0,   0.169,pymatching,7dd46c0f29033955b68917ac8d260b9c051dc7c241bd51f3eb76164ba74c3e3d,"{""basis"":""x"",""d"":9,""noise_model"":""uniform_circuit_level"",""p"":0.008,""rounds"":9}",
      3072,         1,         0,   0.024,pymatching,b08a90a8414aa481066f6c8ac46091933c365f96cae099b0d1c7d0e396ad549b,"{""basis"":""x"",""d"":7,""noise_model"":""uniform_circuit_level"",""p"":0.002,""rounds"":7}",
     10240,        10,         0,   0.053,pymatching,5421e47e40b5a866af7dad35bef44e199e15580f398adce2d348c23b9c0c211e,"{""basis"":""x"",""d"":5,""noise_model"":""uniform_circuit_level"",""p"":0.002,""rounds"":5}",
      1024,        48,         0,   0.184,pymatching,27239e2e2b17d04ffe944f09984743883980bb18e6c0b02bf96fe37093e8e0f7,"{""basis"":""x"",""d"":11,""noise_model"":""uniform_circuit_level"",""p"":0.007,""rounds"":11}",
      2048,       257,         0,   0.110,pymatching,fccb812034ee42df7afa39fc6c1763d86d1cac585d1b0d18a3339a815c08c1be,"{""basis"":""x"",""d"":7,""noise_model"":""uniform_circuit_level"",""p"":0.01,""rounds"":7}",
      1024,       158,         0,   0.197,pymatching,eee48c1f857df97e7026016d2f4a2bc73d958a746dd2b269e7159a58fa06ccdb,"{""basis"":""x"",""d"":9,""noise_model"":""uniform_circuit_level"",""p"":0.01,""rounds"":9}",
      4096,         2,         0,   0.031,pymatching,b08a90a8414aa481066f6c8ac46091933c365f96cae099b0d1c7d0e396ad549b,"{""basis"":""x"",""d"":7,""noise_model"":""uniform_circuit_level"",""p"":0.002,""rounds"":7}",
      1024,        82,         0,   0.212,pymatching,a670e09bc59b67483313750c8c4f1ff5ca7e63b0b623f7eb8de7e43fa4daa790,"{""basis"":""x"",""d"":11,""noise_model"":""uniform_circuit_level"",""p"":0.008,""rounds"":11}",
      3072,        33,         0,   0.158,pymatching,6e6bec8ca339b8550e6f2eba9f8a33ef4ef47ba7ef939b79d75c0e5e31b0bbac,"{""basis"":""x"",""d"":9,""noise_model"":""uniform_circuit_level"",""p"":0.005,""rounds"":9}",
      5120,         1,         0,   0.039,pymatching,b08a90a8414aa481066f6c8ac46091933c365f96cae099b0d1c7d0e396ad549b,"{""basis"":""x"",""d"":7,""noise_model"":""uniform_circuit_level"",""p"":0.002,""rounds"":7}",
      3072,         1,         0,   0.169,pymatching,b6e3714279fa4d6e0b5096a25a7c87ca9bb12204811c2c9990504be90ed24c04,"{""basis"":""x"",""d"":11,""noise_model"":""uniform_circuit_level"",""p"":0.003,""rounds"":11}",
      2048,         2,         0,   0.164,pymatching,feb98696aa4ad3a23e46527256fbbb6784603de330dd724864ce9f7de766b036,"{""basis"":""x"",""d"":11,""noise_model"":""uniform_circuit_level"",""p"":0.004,""rounds"":11}",
      1024,         7,         0,   0.144,pymatching,f3a091660a611f168dd4a4bd065f91cd837106abdaefcac2d7cb8a869adb4d79,"{""basis"":""x"",""d"":11,""noise_model"":""uniform_circuit_level"",""p"":0.005,""rounds"":11}",
      4096,        11,         0,   0.229,pymatching,91cad48bbd330408f2ba5dbc3d4cdac8471bb9d85fde1ae6c47cc13e5d637eb7,"{""basis"":""x"",""d"":9,""noise_model"":""uniform_circuit_level"",""p"":0.004,""rounds"":9}",
      1024,        20,         0,   0.137,pymatching,45816d18bb74d46b4443e25c255fe762e8f1de8891efbc6154ee1effa997a4e2,"{""basis"":""x"",""d"":11,""noise_model"":""uniform_circuit_level"",""p"":0.006,""rounds"":11}",
    101376,       123,         0,   0.279,pymatching,5421e47e40b5a866af7dad35bef44e199e15580f398adce2d348c23b9c0c211e,"{""basis"":""x"",""d"":5,""noise_model"":""uniform_circuit_level"",""p"":0.002,""rounds"":5}",
     49152,       161,         0,   0.285,pymatching,7d3cf676ebef7d67d22f079bbb024d619820a9b36d4aeba2571e25c6475beec2,"{""basis"":""x"",""d"":5,""noise_model"":""uniform_circuit_level"",""p"":0.003,""rounds"":5}",
     18432,        25,         0,   0.082,pymatching,5421e47e40b5a866af7dad35bef44e199e15580f398adce2d348c23b9c0c211e,"{""basis"":""x"",""d"":5,""noise_model"":""uniform_circuit_level"",""p"":0.002,""rounds"":5}",
      1024,        54,         0,   0.118,pymatching,7dd46c0f29033955b68917ac8d260b9c051dc7c241bd51f3eb76164ba74c3e3d,"{""basis"":""x"",""d"":9,""noise_model"":""uniform_circuit_level"",""p"":0.008,""rounds"":9}",
      2048,        72,         0,   0.187,pymatching,133d067ab721cd389207b5b2251ee6d284f57bbc6307f09815334cf7809fa703,"{""basis"":""x"",""d"":9,""noise_model"":""uniform_circuit_level"",""p"":0.007,""rounds"":9}",
      7168,         4,         0,   0.059,pymatching,b08a90a8414aa481066f6c8ac46091933c365f96cae099b0d1c7d0e396ad549b,"{""basis"":""x"",""d"":7,""noise_model"":""uniform_circuit_level"",""p"":0.002,""rounds"":7}",
      2048,       270,         0,   0.107,pymatching,fccb812034ee42df7afa39fc6c1763d86d1cac585d1b0d18a3339a815c08c1be,"{""basis"":""x"",""d"":7,""noise_model"":""uniform_circuit_level"",""p"":0.01,""rounds"":7}",
      3072,       194,         0,   0.168,pymatching,ddf8d5b16cb4b3bce6befd7596513546c4ce1d0712e53b70017211cee8df4fc8,"{""basis"":""x"",""d"":7,""noise_model"":""uniform_circuit_level"",""p"":0.008,""rounds"":7}",
      1024,       115,         0,   0.182,pymatching,4da77e174bc983aba06b5651e9c4c90af2ccaf56ccd8af6bb1a8c7eb414670bf,"{""basis"":""x"",""d"":9,""noise_model"":""uniform_circuit_level"",""p"":0.009,""rounds"":9}",
     30720,        11,         0,   0.292,pymatching,b08a90a8414aa481066f6c8ac46091933c365f96cae099b0d1c7d0e396ad549b,"{""basis"":""x"",""d"":7,""noise_model"":""uniform_circuit_level"",""p"":0.002,""rounds"":7}",
      1024,       131,         0,   0.309,pymatching,5e0bec0ba8456badf12056e49ef4193791e6a4d413d8c51fa30382634bb1a48b,"{""basis"":""x"",""d"":11,""noise_model"":""uniform_circuit_level"",""p"":0.009,""rounds"":11}",
      6144,         1,         0,   0.224,pymatching,d6061c9a594b6110f0d2d218d441ba6e898e4b528bde72e8fb66bfdffdda4374,"{""basis"":""x"",""d"":11,""noise_model"":""uniform_circuit_level"",""p"":0.002,""rounds"":11}",
         1,         0,         0,   0.016,pymatching,ca470c04f47291fdaf50f630e0b7e3f20ce47c7459de027d1a7f5d8a910df65c,"{""basis"":""x"",""d"":9,""noise_model"":""uniform_circuit_level"",""p"":0.002,""rounds"":9}",
     14336,       153,         0,   0.307,pymatching,6c8e43be256e1cf874168eed27dfea60bdc99d0ced560e90b2ebee334294c26d,"{""basis"":""x"",""d"":7,""noise_model"":""uniform_circuit_level"",""p"":0.005,""rounds"":7}",
     28672,        17,         0,   0.104,pymatching,5421e47e40b5a866af7dad35bef44e199e15580f398adce2d348c23b9c0c211e,"{""basis"":""x"",""d"":5,""noise_model"":""uniform_circuit_level"",""p"":0.002,""rounds"":5}",
     22528,        31,         0,   0.295,pymatching,f7e3de3b06e5aadce656c492ff4ba2d0b132644351eb98adfb57780e8f8a1c1e,"{""basis"":""x"",""d"":7,""noise_model"":""uniform_circuit_level"",""p"":0.003,""rounds"":7}",
      1024,        43,         0,   0.190,pymatching,27239e2e2b17d04ffe944f09984743883980bb18e6c0b02bf96fe37093e8e0f7,"{""basis"":""x"",""d"":11,""noise_model"":""uniform_circuit_level"",""p"":0.007,""rounds"":11}",
      1296,         0,         0,   0.039,pymatching,ca470c04f47291fdaf50f630e0b7e3f20ce47c7459de027d1a7f5d8a910df65c,"{""basis"":""x"",""d"":9,""noise_model"":""uniform_circuit_level"",""p"":0.002,""rounds"":9}",
      1024,       155,         0,   0.183,pymatching,eee48c1f857df97e7026016d2f4a2bc73d958a746dd2b269e7159a58fa06ccdb,"{""basis"":""x"",""d"":9,""noise_model"":""uniform_circuit_level"",""p"":0.01,""rounds"":9}",
     16384,        76,         0,   0.296,pymatching,b395a9fd9a8f637b062b534b0490e6e1974fa969ebe0fa53e58dfb67772fd236,"{""basis"":""x"",""d"":7,""noise_model"":""uniform_circuit_level"",""p"":0.004,""rounds"":7}",
      1024,        63,         0,   0.106,pymatching,7dd46c0f29033955b68917ac8d260b9c051dc7c241bd51f3eb76164ba74c3e3d,"{""basis"":""x"",""d"":9,""noise_model"":""uniform_circuit_level"",""p"":0.008,""rounds"":9}",
      9216,         2,         0,   0.079,pymatching,b08a90a8414aa481066f6c8ac46091933c365f96cae099b0d1c7d0e396ad549b,"{""basis"":""x"",""d"":7,""noise_model"":""uniform_circuit_level"",""p"":0.002,""rounds"":7}",
      1024,         8,         0,   0.141,pymatching,f3a091660a611f168dd4a4bd065f91cd837106abdaefcac2d7cb8a869adb4d79,"{""basis"":""x"",""d"":11,""noise_model"":""uniform_circuit_level"",""p"":0.005,""rounds"":11}",
      1297,         7,         0,   0.027,pymatching,7d3cf676ebef7d67d22f079bbb024d619820a9b36d4aeba2571e25c6475beec2,"{""basis"":""x"",""d"":5,""noise_model"":""uniform_circuit_level"",""p"":0.003,""rounds"":5}",
      1024,        13,         0,   0.150,pymatching,45816d18bb74d46b4443e25c255fe762e8f1de8891efbc6154ee1effa997a4e2,"{""basis"":""x"",""d"":11,""noise_model"":""uniform_circuit_level"",""p"":0.006,""rounds"":11}",
     10240,       233,         0,   0.302,pymatching,810db267e7d91bfdafc1a30cdcbcf7fc1238a78024593ba231cf15d61807b958,"{""basis"":""x"",""d"":7,""noise_model"":""uniform_circuit_level"",""p"":0.006,""rounds"":7}",
      2048,         0,         0,   0.042,pymatching,ca470c04f47291fdaf50f630e0b7e3f20ce47c7459de027d1a7f5d8a910df65c,"{""basis"":""x"",""d"":9,""noise_model"":""uniform_circuit_level"",""p"":0.002,""rounds"":9}",
      3072,         3,         0,   0.017,pymatching,7d3cf676ebef7d67d22f079bbb024d619820a9b36d4aeba2571e25c6475beec2,"{""basis"":""x"",""d"":5,""noise_model"":""uniform_circuit_level"",""p"":0.003,""rounds"":5}",
     16384,         2,         0,   0.300,pymatching,ca470c04f47291fdaf50f630e0b7e3f20ce47c7459de027d1a7f5d8a910df65c,"{""basis"":""x"",""d"":9,""noise_model"":""uniform_circuit_level"",""p"":0.002,""rounds"":9}",
      1024,       178,         0,   0.305,pymatching,e56cec38225b8569872a021cb6a10916c1c789475a800be536e4d153f7c2923d,"{""basis"":""x"",""d"":11,""noise_model"":""uniform_circuit_level"",""p"":0.01,""rounds"":11}",
      3072,        58,         0,   0.280,pymatching,c7b75972613e5b900fdfb489425f813afbcfe23ec899a41234d8dae02222d8e5,"{""basis"":""x"",""d"":9,""noise_model"":""uniform_circuit_level"",""p"":0.006,""rounds"":9}",
      4096,        13,         0,   0.026,pymatching,7d3cf676ebef7d67d22f079bbb024d619820a9b36d4aeba2571e25c6475beec2,"{""basis"":""x"",""d"":5,""noise_model"":""uniform_circuit_level"",""p"":0.003,""rounds"":5}",
     10240,         8,         0,   0.300,pymatching,5d84e63ae58ac8f38a4f71635acf8331f914499fac7161a0b5e56811dcddd0a1,"{""basis"":""x"",""d"":9,""noise_model"":""uniform_circuit_level"",""p"":0.003,""rounds"":9}",
      1024,        84,         0,   0.235,pymatching,a670e09bc59b67483313750c8c4f1ff5ca7e63b0b623f7eb8de7e43fa4daa790,"{""basis"":""x"",""d"":11,""noise_model"":""uniform_circuit_level"",""p"":0.008,""rounds"":11}",
      4096,        31,         0,   0.235,pymatching,6e6bec8ca339b8550e6f2eba9f8a33ef4ef47ba7ef939b79d75c0e5e31b0bbac,"{""basis"":""x"",""d"":9,""noise_model"":""uniform_circuit_level"",""p"":0.005,""rounds"":9}",
      4096,         2,         0,   0.228,pymatching,b6e3714279fa4d6e0b5096a25a7c87ca9bb12204811c2c9990504be90ed24c04,"{""basis"":""x"",""d"":11,""noise_model"":""uniform_circuit_level"",""p"":0.003,""rounds"":11}",
       273,         0,         0,   0.018,pymatching,f7e3de3b06e5aadce656c492ff4ba2d0b132644351eb98adfb57780e8f8a1c1e,"{""basis"":""x"",""d"":7,""noise_model"":""uniform_circuit_level"",""p"":0.003,""rounds"":7}",
      2048,         0,         0,   0.061,pymatching,ca470c04f47291fdaf50f630e0b7e3f20ce47c7459de027d1a7f5d8a910df65c,"{""basis"":""x"",""d"":9,""noise_model"":""uniform_circuit_level"",""p"":0.002,""rounds"":9}",
      1024,        95,         0,   0.171,pymatching,4da77e174bc983aba06b5651e9c4c90af2ccaf56ccd8af6bb1a8c7eb414670bf,"{""basis"":""x"",""d"":9,""noise_model"":""uniform_circuit_level"",""p"":0.009,""rounds"":9}",
     12288,         5,         0,   0.105,pymatching,b08a90a8414aa481066f6c8ac46091933c365f96cae099b0d1c7d0e396ad549b,"{""basis"":""x"",""d"":7,""noise_model"":""uniform_circuit_level"",""p"":0.002,""rounds"":7}",
      1024,        85,         0,   0.110,pymatching,7dd46c0f29033955b68917ac8d260b9c051dc7c241bd51f3eb76164ba74c3e3d,"{""basis"":""x"",""d"":9,""noise_model"":""uniform_circuit_level"",""p"":0.008,""rounds"":9}",
      7168,        22,         0,   0.048,pymatching,7d3cf676ebef7d67d22f079bbb024d619820a9b36d4aeba2571e25c6475beec2,"{""basis"":""x"",""d"":5,""noise_model"":""uniform_circuit_level"",""p"":0.003,""rounds"":5}",
      2048,         0,         0,   0.027,pymatching,f7e3de3b06e5aadce656c492ff4ba2d0b132644351eb98adfb57780e8f8a1c1e,"{""basis"":""x"",""d"":7,""noise_model"":""uniform_circuit_level"",""p"":0.003,""rounds"":7}",
      3072,         7,         0,   0.250,pymatching,feb98696aa4ad3a23e46527256fbbb6784603de330dd724864ce9f7de766b036,"{""basis"":""x"",""d"":11,""noise_model"":""uniform_circuit_level"",""p"":0.004,""rounds"":11}",
      1024,         2,         0,   0.025,pymatching,f7e3de3b06e5aadce656c492ff4ba2d0b132644351eb98adfb57780e8f8a1c1e,"{""basis"":""x"",""d"":7,""noise_model"":""uniform_circuit_level"",""p"":0.003,""rounds"":7}",
      2048,         0,         0,   0.052,pymatching,ca470c04f47291fdaf50f630e0b7e3f20ce47c7459de027d1a7f5d8a910df65c,"{""basis"":""x"",""d"":9,""noise_model"":""uniform_circuit_level"",""p"":0.002,""rounds"":9}",
     33792,        49,         0,   0.164,pymatching,5421e47e40b5a866af7dad35bef44e199e15580f398adce2d348c23b9c0c211e,"{""basis"":""x"",""d"":5,""noise_model"":""uniform_circuit_level"",""p"":0.002,""rounds"":5}",
         1,         0,         0,   0.023,pymatching,d6061c9a594b6110f0d2d218d441ba6e898e4b528bde72e8fb66bfdffdda4374,"{""basis"":""x"",""d"":11,""noise_model"":""uniform_circuit_level"",""p"":0.002,""rounds"":11}",
      8192,        32,         0,   0.034,pymatching,7d3cf676ebef7d67d22f079bbb024d619820a9b36d4aeba2571e25c6475beec2,"{""basis"":""x"",""d"":5,""noise_model"":""uniform_circuit_level"",""p"":0.003,""rounds"":5}",
      1024,         8,         0,   0.156,pymatching,f3a091660a611f168dd4a4bd065f91cd837106abdaefcac2d7cb8a869adb4d79,"{""basis"":""x"",""d"":11,""noise_model"":""uniform_circuit_level"",""p"":0.005,""rounds"":11}",
